unit_id,unit_name,parent_code,parent_name,yyyymm,year,month,modis_ba_any_ba2012,viirs_det_primary,viirs_frp_mean_mw,modis_burnable_km2_union_ba2012,mismatch_y
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201903,2019,3,0.0,14.0,5.656666666666666,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201904,2019,4,0.0,8.0,9.204,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201905,2019,5,0.0,2.0,17.740000000000002,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201906,2019,6,0.0,2.0,2.02,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201908,2019,8,0.0,1.0,2.37,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,201909,2019,9,0.0,1.0,8.09,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202001,2020,1,0.0,3.0,3.803333333333333,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202002,2020,2,0.0,13.0,4.489999999999999,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202003,2020,3,0.0,15.0,9.136666666666668,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202004,2020,4,0.0,17.0,6.066,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202005,2020,5,0.0,14.0,8.005,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202006,2020,6,0.0,2.0,8.75,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202008,2020,8,0.0,1.0,2.2,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202009,2020,9,0.0,7.0,5.105,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202010,2020,10,0.0,4.0,3.37,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202101,2021,1,0.0,3.0,4.596666666666667,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202102,2021,2,0.0,6.0,4.456,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202103,2021,3,0.0,13.0,6.831999999999999,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202104,2021,4,0.0,23.0,7.417777777777776,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202105,2021,5,0.0,13.0,7.537999999999999,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202106,2021,6,0.0,4.0,7.525,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202108,2021,8,0.0,1.0,1.75,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202112,2021,12,0.0,3.0,3.235,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202201,2022,1,0.0,10.0,5.678,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202202,2022,2,0.0,11.0,8.796666666666667,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202203,2022,3,0.0,6.0,7.645,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202204,2022,4,0.0,14.0,6.031666666666666,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202205,2022,5,0.0,9.0,27.655,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202207,2022,7,0.0,2.0,4.78,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202208,2022,8,0.0,3.0,22.0,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202209,2022,9,0.0,2.0,4.31,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202210,2022,10,0.0,1.0,3.2,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202211,2022,11,0.0,1.0,5.68,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202212,2022,12,0.0,1.0,1.59,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202301,2023,1,0.0,13.0,4.437777777777778,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202302,2023,2,1.0,13.0,3.77625,356.9272237187498,0
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202303,2023,3,0.0,11.0,6.64,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202304,2023,4,0.0,11.0,4.9025,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202305,2023,5,0.0,8.0,6.975,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202309,2023,9,0.0,5.0,13.915,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202312,2023,12,0.0,5.0,6.97,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202401,2024,1,0.0,4.0,5.023333333333333,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202402,2024,2,0.0,22.0,7.488333333333333,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202403,2024,3,0.0,30.0,9.593333333333334,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202404,2024,4,0.0,29.0,6.058888888888889,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202405,2024,5,0.0,3.0,8.32,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202409,2024,9,0.0,9.0,6.576666666666667,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202410,2024,10,0.0,3.0,11.97,356.9272237187498,1
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,202412,2024,12,0.0,4.0,5.44,356.9272237187498,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201207,2012,7,0.0,1.0,0.62,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201302,2013,2,0.0,1.0,1.05,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201307,2013,7,0.0,1.0,2.31,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201308,2013,8,0.0,1.0,1.73,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201403,2014,3,0.0,1.0,1.49,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201406,2014,6,0.0,3.0,2.75,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201503,2015,3,0.0,1.0,2.4,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201507,2015,7,0.0,1.0,0.56,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201610,2016,10,0.0,1.0,1.36,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201612,2016,12,0.0,1.0,0.54,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201702,2017,2,0.0,1.0,3.53,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201704,2017,4,0.0,1.0,0.4,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201705,2017,5,0.0,1.0,1.32,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201706,2017,6,0.0,1.0,1.02,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201709,2017,9,0.0,1.0,2.68,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201811,2018,11,0.0,2.0,0.99,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201812,2018,12,0.0,1.0,0.79,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201901,2019,1,0.0,1.0,1.45,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201902,2019,2,0.0,1.0,1.86,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201903,2019,3,0.0,1.0,2.28,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201905,2019,5,0.0,1.0,1.1,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201906,2019,6,0.0,1.0,1.27,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201907,2019,7,0.0,2.0,2.215,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201908,2019,8,0.0,5.0,0.8433333333333333,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201909,2019,9,0.0,1.0,1.01,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201910,2019,10,0.0,1.0,4.86,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201911,2019,11,0.0,5.0,2.024,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,201912,2019,12,0.0,11.0,1.80625,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202001,2020,1,0.0,9.0,2.091428571428572,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202002,2020,2,0.0,11.0,2.0625,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202102,2021,2,0.0,1.0,2.28,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202109,2021,9,0.0,1.0,0.95,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202301,2023,1,0.0,1.0,4.14,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202303,2023,3,0.0,1.0,2.48,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202401,2024,1,0.0,2.0,6.72,1.282365515625,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,202412,2024,12,0.0,1.0,1.89,1.282365515625,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201202,2012,2,0.0,23.0,7.029999999999999,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201203,2012,3,0.0,53.0,9.72,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201204,2012,4,0.0,60.0,9.42625,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201205,2012,5,0.0,7.0,5.38,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201208,2012,8,0.0,1.0,8.41,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201209,2012,9,0.0,7.0,14.44,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201210,2012,10,0.0,2.0,9.45,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201211,2012,11,0.0,2.0,3.28,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201301,2013,1,0.0,20.0,6.548181818181818,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201302,2013,2,0.0,42.0,9.35,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201303,2013,3,0.0,75.0,9.248888888888889,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201304,2013,4,0.0,39.0,6.576428571428571,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201305,2013,5,0.0,2.0,5.105,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201306,2013,6,0.0,1.0,2.74,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201308,2013,8,0.0,1.0,4.54,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201309,2013,9,0.0,8.0,5.595,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201401,2014,1,0.0,12.0,5.33,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201402,2014,2,0.0,30.0,7.6175,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201403,2014,3,0.0,32.0,6.447692307692307,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201404,2014,4,0.0,69.0,7.818461538461539,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201405,2014,5,0.0,8.0,7.7725,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201406,2014,6,0.0,1.0,3.82,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201407,2014,7,0.0,1.0,4.13,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201408,2014,8,0.0,1.0,8.19,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201501,2015,1,0.0,10.0,3.875714285714286,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201502,2015,2,0.0,12.0,6.381428571428572,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201503,2015,3,0.0,48.0,7.572,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201504,2015,4,0.0,48.0,10.591111111111111,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201505,2015,5,0.0,11.0,5.598333333333333,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201510,2015,10,0.0,1.0,5.35,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201511,2015,11,0.0,1.0,2.49,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201601,2016,1,0.0,19.0,7.3975,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201602,2016,2,0.0,60.0,11.126666666666669,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201603,2016,3,0.0,95.0,10.563571428571429,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201604,2016,4,0.0,45.0,8.138333333333334,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201605,2016,5,0.0,2.0,5.27,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201611,2016,11,0.0,1.0,2.18,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201612,2016,12,0.0,1.0,2.64,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201701,2017,1,0.0,6.0,7.648000000000001,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201702,2017,2,0.0,4.0,3.9066666666666654,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201703,2017,3,0.0,46.0,10.336923076923076,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201704,2017,4,0.0,52.0,7.481818181818181,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201705,2017,5,0.0,2.0,4.045,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201709,2017,9,0.0,8.0,9.8,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201801,2018,1,0.0,4.0,3.5925,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201802,2018,2,0.0,32.0,8.25,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201803,2018,3,0.0,32.0,5.792,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201804,2018,4,0.0,53.0,5.954615384615384,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201805,2018,5,0.0,8.0,24.236666666666665,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201806,2018,6,0.0,2.0,9.07,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201901,2019,1,0.0,7.0,5.438000000000001,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201902,2019,2,0.0,10.0,4.781666666666667,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201903,2019,3,0.0,36.0,8.996666666666666,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201904,2019,4,0.0,47.0,8.760909090909092,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201905,2019,5,0.0,5.0,7.667499999999999,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201906,2019,6,0.0,2.0,6.94,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201907,2019,7,0.0,1.0,7.44,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201908,2019,8,0.0,7.0,10.1,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201909,2019,9,0.0,5.0,8.17,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201910,2019,10,0.0,2.0,5.6,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,201911,2019,11,0.0,1.0,3.42,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202001,2020,1,0.0,3.0,4.416666666666667,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202002,2020,2,0.0,26.0,5.497333333333334,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202003,2020,3,0.0,42.0,9.101666666666668,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202004,2020,4,0.0,76.0,10.921428571428573,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202005,2020,5,0.0,29.0,8.394285714285713,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202006,2020,6,0.0,2.0,9.68,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202007,2020,7,0.0,1.0,6.82,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202008,2020,8,0.0,10.0,15.307999999999998,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202009,2020,9,0.0,3.0,4.285,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202101,2021,1,0.0,2.0,3.85,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202102,2021,2,0.0,6.0,6.985,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202103,2021,3,0.0,8.0,5.155,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202104,2021,4,0.0,18.0,11.481428571428571,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202105,2021,5,0.0,30.0,9.192307692307692,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202106,2021,6,0.0,5.0,14.69,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202107,2021,7,0.0,2.0,7.75,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202108,2021,8,0.0,4.0,5.904999999999999,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202109,2021,9,0.0,4.0,6.48,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202112,2021,12,0.0,1.0,3.55,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202201,2022,1,0.0,6.0,3.0675,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202202,2022,2,0.0,15.0,5.502222222222223,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202203,2022,3,0.0,11.0,6.590000000000001,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202204,2022,4,0.0,26.0,18.2325,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202205,2022,5,0.0,24.0,12.855,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202206,2022,6,0.0,6.0,12.125,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202208,2022,8,0.0,5.0,12.67,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202209,2022,9,0.0,4.0,21.01,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202210,2022,10,0.0,4.0,11.23,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202211,2022,11,0.0,1.0,2.35,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202212,2022,12,0.0,1.0,2.85,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202301,2023,1,0.0,8.0,4.252,658.7057637343693,1
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,202302,2023,2,0.0,30.0,8.204166666666667,658.7057637343693,1
