parent_code,parent_name,unit_id,year,annual_rate,annual_ba_km2,fixed_burnable_km2,n,sen_slope,u_n,long_run_variance,variance_floor,variance_floor_used,t_n,realised_bandwidth,bandwidth_rule,permutation_count,seed,extreme_count,raw_p,bh_q,bh_rejected,bh_alpha,effect_method_id,method_id,implementation_id,empirical_cdf,studentisation,alternative,p_value_method
GS,GUINEA SAVANNAH,guinea_savannah,2002,46.08474439392109,39738.278096858805,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2003,49.020075579609625,42269.376153218196,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2004,31.196310932699305,26900.1747919688,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2005,58.86559772203701,50759.042355124446,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2006,47.89817465655547,41301.97552067114,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2007,42.124776379824496,36323.648976780765,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2008,40.93199933478036,35295.132782389854,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2009,32.620114777436875,28127.90240295283,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2010,35.29278237060237,30432.509046093546,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2011,53.22382657104308,45894.21617662437,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2012,37.27326974572897,32140.25765390572,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2013,44.50572125445318,38376.70689878077,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2014,40.820790378367796,35199.23873990566,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2015,41.08464771122741,35426.75949995254,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2016,40.368754596816025,34809.454141265145,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2017,44.32276352725735,38218.9448207028,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2018,30.94144617838131,26680.40821590611,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2019,34.71783193289424,29936.736731718513,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2020,45.24348547460612,39012.87142862499,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2021,31.07480173609199,26795.39898579672,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2022,44.698614680786704,38543.03640151549,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2023,29.464285143099385,25406.671390718904,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
GS,GUINEA SAVANNAH,guinea_savannah,2024,37.364051693678675,32218.537751609292,86228.7045734392,24,-0.4502995257160126,-0.3188405797101449,0.4814814814814814,0.001,False,-2.2510721598469816,2,floor_n_power_one_third,9999,20260822,832,0.0833,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2001,37.31870764211849,5601.28331854685,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2002,38.81733363235494,5826.216851624997,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2003,44.44095016225567,6670.283311828096,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2004,48.05470945719034,7212.68391824985,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2005,55.95468108353596,8398.415742406105,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2006,40.518022590147275,6081.478657062435,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2007,39.896981433207884,5988.26461798436,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2008,36.385752749748356,5461.253156578121,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2009,39.264560176251265,5893.342503562382,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2010,47.15881141841073,7078.215737093665,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2011,44.25576512287523,6642.488301296826,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2012,34.24339415629075,5139.699753203127,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2013,42.45956563400652,6372.891016999991,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2014,47.5390872517527,7135.2925443124905,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2015,32.2605529985808,4842.088828234387,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2016,49.11739869839107,7372.186320546838,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2017,47.27267363523439,7095.305678734285,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2018,31.250615958518836,4690.50417129688,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2019,32.24633141620378,4839.95426578127,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2020,37.84579551171539,5680.395610421861,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2021,39.624911684363234,5947.428805546824,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2022,30.52558086823697,4581.681352578113,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2023,30.56967816905496,4588.300056468758,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
SS,SUDAN SAVANNAH,sudan_savannah,2024,26.11551090028601,3919.7599489218674,15009.317504406696,24,-0.5015820536774339,-0.34057971014492755,0.7523148148148148,0.001,False,-1.923643482051057,2,floor_n_power_one_third,9999,20260822,1371,0.1372,0.22866666666666666,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2001,24.80685489653328,5941.007674546868,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2002,20.03649437430237,4798.551341765649,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2003,23.268263331717982,5572.529512656293,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2004,15.395233489098358,3687.013153890626,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2005,33.3111573993214,7977.707878843747,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2006,29.66063282900577,7103.441689968755,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2007,23.02727149656298,5514.8142420937575,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2008,23.39764843562845,5603.51602418749,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2009,15.444448344558971,3698.799647390618,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2010,20.603150241045718,4934.260074984373,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2011,24.60097332630799,5891.700981140637,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2012,15.322033237721124,3669.4823843906333,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
TZ,TRANSITION ZONE,transition_zone,2013,21.00934581193645,5031.540081421868,23949.05641737403,24,-0.6753271231724751,-0.5652173913043478,1.2353395061728396,0.001,False,-2.4913111512700787,2,floor_n_power_one_third,9999,20260822,570,0.0571,0.20825,False,0.05,sens_slope,studentized_global_mann_kendall_permutation,trend.romano_tirlea_studentized_global_mk.v1,less_than_or_equal_ecdf,recompute_for_each_permutation,two_sided_absolute,monte_carlo_plus_one
