panel,record_type,unit_id,unit_name,parent_code,month,value,circular_mean_month,mean_resultant_length,local_class,support_status,exclusion_reasons
district_departure,district_departure,Shai_Osudoku,SHAI OSUDOKU,CZ,,4.85326986207645,0.892362166161636,0.917331954970782,,eligible,
district_departure,district_departure,Shama,SHAMA,CZ,,-3.99954572302114,3.62888509296676,0.863133926954837,,eligible,
district_departure,district_departure,South_Tongu,SOUTH TONGU,CZ,,0.0562450020206802,1.39855806242784,0.901848127677934,,eligible,
district_departure,district_departure,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,,-4.08617930968531,1.0582908062991,0.978594514889888,,eligible,
district_departure,district_departure,Tema_Metropolitan,TEMA METROPOLITAN,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,,-4.12641189732366,1,1,,eligible,
district_departure,district_departure,Abuakwa_North,ABUAKWA NORTH,FZ,,-10.6662773343111,1.65710495223815,0.969203131577737,,eligible,
district_departure,district_departure,Abuakwa_South,ABUAKWA SOUTH,FZ,,-10.6690253828871,1.94915493801097,0.988598147135324,,eligible,
district_departure,district_departure,Achiase,ACHIASE,FZ,,-10.6890138657186,1.05605139319676,0.983756930296826,,eligible,
district_departure,district_departure,Adaklu,ADAKLU,FZ,,47.9557089251157,0.679579033827251,0.937213813221719,,eligible,
district_departure,district_departure,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,,-10.82531342148,12,1,,eligible,
district_departure,district_departure,Adansi_Asokwa,ADANSI ASOKWA,FZ,,-10.7590164472315,2.75254064048017,0.841248628690063,,eligible,
district_departure,district_departure,Adansi_North,ADANSI NORTH,FZ,,-10.5938096260172,1.91975922221711,0.940290832423338,,eligible,
district_departure,district_departure,Adansi_South,ADANSI SOUTH,FZ,,-10.4364857947641,2.20045660457631,0.969522679600895,,eligible,
district_departure,district_departure,Afadzato_South,AFADZATO SOUTH,FZ,,7.60391691924105,1.47275402777697,0.94316516439163,,eligible,
district_departure,district_departure,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,,-10.4487300341597,2.22701972321178,0.956929082656262,,eligible,
district_departure,district_departure,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,,-10.7985321187287,2.30559899583887,0.784541142213052,,eligible,
district_departure,district_departure,Agona_East,AGONA EAST,FZ,,-10.6402495055405,0.57010337837729,0.932339086382602,,eligible,
district_departure,district_departure,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,,-10.8155932554962,2.87876378481105,0.985237557253304,,eligible,
district_departure,district_departure,Agotime_Ziope,AGOTIME ZIOPE,FZ,,41.5349929701669,0.93444625720341,0.950969976076149,,eligible,
district_departure,district_departure,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,,-10.4184820685119,1.99228652058463,0.957662617297035,,eligible,
district_departure,district_departure,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,,-10.4784926622765,1.61135769745338,0.8464617071305,,eligible,
district_departure,district_departure,Ahafo_Ano_South_West,AHAFO ANO SOUTH WEST,FZ,,-9.43865515457122,1.71065554335038,0.968110045725109,,eligible,
district_departure,district_departure,Akwapem_North,AKWAPEM NORTH,FZ,,-9.68076546120585,1.63079378689773,0.915606465353925,,eligible,
district_departure,district_departure,Akwapem_South,AKWAPEM SOUTH,FZ,,-9.6587131019796,2.3746034526324,0.782397976713771,,eligible,
district_departure,district_departure,Akyem_Mansa,AKYEM MANSA,FZ,,-10.4270218565648,2.0029326992681,0.997348569659102,,eligible,
