unit_id,unit_name,parent_code,parent_name,dominant_overlap_share,long_run_rate,district_departure,circular_mean_month,mean_resultant_length
Oforikrom_Municipal,OFORIKROM MUNICIPAL,FZ,FOREST ZONE,1,0,-10.839888571812187,,
Okaikwei_North_Municipal,OKAIKWEI NORTH MUNICIPAL,CZ,COASTAL ZONE,1,0.34722237029850128,-3.8079251907644465,1,1
Okere,OKERE,FZ,FOREST ZONE,0.99999999995614197,3.1892592864181828,-7.6506292853940039,1.5756625379875011,0.85942947719359064
Prestea_Huni_Valley,PRESTEA/HUNI VALLEY,FZ,FOREST ZONE,0.99999999962781705,0.04293126385546641,-10.79695730795672,1.6069135510907202,0.90088344849253754
Pru_East,PRU EAST,GS,GUINEA SAVANNAH,0.99999999979026999,27.363230063228695,-13.754840007631902,0.13611884681741593,0.94511465483862112
Pru_West,PRU WEST,TZ,TRANSITION ZONE,0.99999999947972995,48.977624640886098,30.474145067202986,0.48422829929792854,0.95387400711428771
Pusiga,PUSIGA,SS,SUDAN SAVANNAH,0.99999999829099995,0.21629096866458683,-39.497766212615893,11.18345713371837,0.73417837734560953
Saboba,SABOBA,GS,GUINEA SAVANNAH,0.99999999942643802,46.048878788063369,4.9308087172027726,0.87271459600347256,0.78289964028994352
Sagnerigu,SAGNERIGU,GS,GUINEA SAVANNAH,1,11.952332692849033,-29.165737378011563,0.15350228754122064,0.96680746583849742
Savelugu,SAVELUGU,GS,GUINEA SAVANNAH,1,39.605983285849355,-1.5120867850112418,0.26856814585631561,0.91367497656690799
Sawla_Tuna_Kalba,SAWLA-TUNA-KALBA,GS,GUINEA SAVANNAH,0.99999999986721599,47.704768770691629,6.5866986998310324,11.888454200554655,0.96759529406696076
Sefwi_Akontombra,SEFWI AKONTOMBRA,FZ,FOREST ZONE,1,0.044494059730108761,-10.795394512082078,2,1
Sefwi_Wiawso,SEFWI-WIAWSO,FZ,FOREST ZONE,1,0.016608533745951028,-10.823280038066237,1.8137206346032926,0.96270864249373433
Sekondi_Takoradi_Metropolis,SEKONDI TAKORADI METROPOLIS,CZ,COASTAL ZONE,0.99999999796872596,0.022522533728359408,-4.1326250273345879,1,1
Sekyere_Afram_Plains_North,SEKYERE AFRAM PLAINS NORTH,FZ,FOREST ZONE,0.99999999965602804,65.630372259141339,54.79048368732915,0.94491583504242627,0.95114092287014163
Sekyere_Central,SEKYERE CENTRAL,FZ,FOREST ZONE,0.99999999966487596,40.857848763895582,30.017960192083393,1.0194348881683848,0.95390023204133401
Sekyere_East,SEKYERE EAST,FZ,FOREST ZONE,0.999999999999999,0.03542339802561148,-10.804465173786575,1.6609002836205815,0.87196142832137447
Sekyere_Kumawu,SEKYERE KUMAWU,FZ,FOREST ZONE,1,23.069249021251562,12.229360449439374,1.0292432845426862,0.92681091703407881
Sekyere_South,SEKYERE SOUTH,FZ,FOREST ZONE,0.9999999998961,1.4101020132907409,-9.429786558521446,1.1571199109950383,0.92903399127047936
Sene_East,SENE EAST,GS,GUINEA SAVANNAH,0.99999999970987696,61.530762585773964,20.412692514913367,0.76479267461820477,0.94805361553091083
Sene_West,SENE WEST,GS,GUINEA SAVANNAH,0.99999999964444097,55.262881275432925,14.144811204572328,0.63714831178103992,0.95011049042365958
Shai_Osudoku,SHAI OSUDOKU,CZ,COASTAL ZONE,0.99999999926447702,9.0084174231393934,4.8532698620764458,0.89236216616163588,0.91733195497078224
Shama,SHAMA,CZ,COASTAL ZONE,0.99999999855996902,0.15560183804180647,-3.9995457230211411,3.6288850929667618,0.86313392695483737
Sissala_East,SISSALA EAST,SS,SUDAN SAVANNAH,0.999999999657881,58.369502441305201,18.65544526002472,11.794450972006933,0.94231183595647516
Sissala_West,SISSALA WEST,SS,SUDAN SAVANNAH,0.99999999960369601,47.98359548971623,8.2695383084357488,11.879336027859601,0.94981703557539243
South_Dayi,SOUTH DAYI,FZ,FOREST ZONE,1,17.530868554956793,6.6909799831446062,1.4360799584658943,0.94139129180403047
South_Tongu,SOUTH TONGU,CZ,COASTAL ZONE,0.99999999995509703,4.2113925630836277,0.056245002020680168,1.3985580624278369,0.90184812767793443
Suaman,SUAMAN,FZ,FOREST ZONE,0.99999999957386898,0,-10.839888571812187,,
Suame_Municipal,SUAME MUNICIPAL,FZ,FOREST ZONE,1,0.75757575631709262,-10.082312815495094,1,1
Suhum_Municipal,SUHUM MUNICIPAL,FZ,FOREST ZONE,1,0.1916724754979108,-10.648216096314277,1.7869167562684041,0.94873890371202629
Sunyani_Municipal,SUNYANI MUNICIPAL,TZ,TRANSITION ZONE,1,0.77065229303243399,-17.732827280650678,2.7630422330042164,0.87763031047323736
Sunyani_West,SUNYANI WEST,TZ,TRANSITION ZONE,0.999999999999999,18.935119803076084,0.43164022939297197,1.8652454057948464,0.93254391402559045
Tain,TAIN,TZ,TRANSITION ZONE,1,11.619912079388589,-6.8835674942945229,1.1040226282245396,0.86103978899022993
Talensi,TALENSI,SS,SUDAN SAVANNAH,0.999999998640692,40.540752882494878,0.82669570121439762,11.318021591658455,0.94914168400784837
Tamale_Metropolitan,TAMALE METROPOLITAN,GS,GUINEA SAVANNAH,0.999999999999999,39.466147142493917,-1.6519229283666803,0.62016732128048169,0.94539167249608558
Tano_North_Municipal,TANO NORTH MUNICIPAL,TZ,TRANSITION ZONE,0.99999999977409604,3.3093793695668183,-15.194100204116294,2.1430671445001463,0.92831855029609534
Tano_South_Municipal,TANO SOUTH MUNICIPAL,TZ,TRANSITION ZONE,0.99999999953380103,1.659409337582803,-16.844070236100308,2.0023072073154848,0.92549236615941499
Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,COASTAL ZONE,0.99999999914388504,0.068968251377641829,-4.0861793096853054,1.0582908062991025,0.97859451488988802
Tatale_Sanguli,TATALE SANGULI,GS,GUINEA SAVANNAH,0.99999999836201503,30.644598234491497,-10.4734718363691,0.4551535595797116,0.89531961034740493
Techiman_Municipal,TECHIMAN MUNICIPAL,TZ,TRANSITION ZONE,1,1.5155920099774607,-16.987887563705652,1.4964061361965761,0.90258186047929412
Techiman_North,TECHIMAN NORTH,TZ,TRANSITION ZONE,1,1.3799583882684272,-17.123521185414685,1.8228604502859254,0.95036063207145172
Tema_Metropolitan,TEMA METROPOLITAN,CZ,COASTAL ZONE,0.999999996631319,0,-4.1551475610629476,,
Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,COASTAL ZONE,0.99999999964609698,0,-4.1551475610629476,,
Tempane,TEMPANE,SS,SUDAN SAVANNAH,0.99999999877046397,0.90381420614981689,-38.810242975130663,0.53796405318856699,0.84096175482477742
Tolon,TOLON,GS,GUINEA SAVANNAH,1,26.277028440979382,-14.841041629881214,0.30048708897725973,0.91783768575494329
Twifo_Atti_Morkwa,TWIFO ATTI-MORKWA,FZ,FOREST ZONE,1,0.011951349707359789,-10.827937222104827,1.360680495125564,0.96850154728582416
Twifo_Hemang_Lower_Denkyira,TWIFO HEMANG LOWER DENKYIRA,FZ,FOREST ZONE,0.99999999937310602,0.012681083558015829,-10.827207488254171,4,1
Upper_Denkyira_East_Municipal,UPPER DENKYIRA EAST MUNICIPAL,FZ,FOREST ZONE,1,0.041855066314400169,-10.798033505497788,1.8576529359539351,0.91725809656750656
Upper_Denkyira_West,UPPER DENKYIRA WEST,FZ,FOREST ZONE,0.999999999999999,0.041921585753943454,-10.797966986058244,2.0867529359097734,0.95750897673515478
Upper_Manya,UPPER MANYA,FZ,FOREST ZONE,1,11.330495816705215,0.49060724489302743,1.5996596525675848,0.93513474294461618
Upper_West_Akim,UPPER WEST AKIM,FZ,FOREST ZONE,0.99999999919138705,0.03056991340852841,-10.809318658403658,2.8263770583661567,0.95393943868376307
Wa_East,WA EAST,GS,GUINEA SAVANNAH,0.99999999986108101,43.720026647418763,2.601956576558166,11.744295334243189,0.96164037223591992
Wa_Municipal,WA MUNICIPAL,GS,GUINEA SAVANNAH,1,13.723279513045355,-27.394790557815242,11.826872219843811,0.9760285583931354
Wa_West,WA WEST,GS,GUINEA SAVANNAH,0.999999999462033,18.879187337871489,-22.238882732989108,11.481003274595581,0.96038624553088758
Wassa_Amenfi_Central,WASSA AMENFI CENTRAL,FZ,FOREST ZONE,0.99999999983275301,0.005062096601622941,-10.834826475210564,1.7106762319687094,0.83491795848022576
Wassa_Amenfi_East,WASSA AMENFI EAST,FZ,FOREST ZONE,0.999999999999999,0.0026713831486409102,-10.837217188663546,2,1
Wassa_Amenfi_West,WASSA AMENFI WEST,FZ,FOREST ZONE,0.99999999981757004,0.0078846387989040829,-10.832003933013283,3.1774463992804627,0.97986720481645095
Wassa_East,WASSA EAST,FZ,FOREST ZONE,0.99999999968963205,0.04777690825518003,-10.792111663557007,2.0254683351346054,0.78365572854518661
Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,COASTAL ZONE,0.99999999896622105,0.028735663739291123,-4.1264118973236563,1,1
Wenchi_Municipal,WENCHI MUNICIPAL,TZ,TRANSITION ZONE,1,13.640353268555636,-4.8631263051274765,0.82647687402664793,0.87771785644722933
West_Akim,WEST AKIM,FZ,FOREST ZONE,1,0.044115054356520932,-10.795773517455666,2.5336718241052765,0.93071503332310834
West_Gonja,WEST GONJA,GS,GUINEA SAVANNAH,1,62.965957675336746,21.847887604476149,0.035185445210965227,0.96898404115467196
West_Mamprusi_Municipal,WEST MAMPRUSI MUNICIPAL,GS,GUINEA SAVANNAH,0.99999999967173803,39.794483109849573,-1.3235869610110242,11.819169693868337,0.92669516758524972
Yendi_Municipal,YENDI MUNICIPAL,GS,GUINEA SAVANNAH,1,35.739356650018046,-5.3787134208425513,0.45075637217112785,0.86417857509227536
Yilo_Krobo,YILO KROBO,FZ,FOREST ZONE,0.99999999924865601,5.496450029981454,-5.3434385418307331,1.1649680809118637,0.91342716716592631
Yunyoo_Nasuan,YUNYOO-NASUAN,GS,GUINEA SAVANNAH,1,37.663898651248367,-3.45417141961223,0.35816337821938582,0.92900447582840617
Zabzugu,ZABZUGU,GS,GUINEA SAVANNAH,0.999999999999999,28.970741491507138,-12.147328579353459,0.48053740065944694,0.9164216281799592
