record_type,unit_id,unit_name,parent_code,month,monthly_share,circular_mean_month,mean_resultant_length
monthly_share,Shama,SHAMA,CZ,9,0,3.6288850929667618,0.86313392695483737
monthly_share,Shama,SHAMA,CZ,10,0,3.6288850929667618,0.86313392695483737
monthly_share,Shama,SHAMA,CZ,11,0,3.6288850929667618,0.86313392695483737
monthly_share,Shama,SHAMA,CZ,12,0,3.6288850929667618,0.86313392695483737
monthly_share,South_Tongu,SOUTH TONGU,CZ,1,0.48486046709248626,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,2,0.28784907224214024,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,3,0.11797083487428794,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,4,0.00039323734493420582,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,5,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,6,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,7,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,8,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,9,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,10,0,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,11,0.014156440120137037,1.3985580624278369,0.90184812767793443
monthly_share,South_Tongu,SOUTH TONGU,CZ,12,0.094769948326014319,1.3985580624278369,0.90184812767793443
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,1,0.93103440339004795,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,2,0.017241359446468738,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,3,0.034482872674980306,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,4,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,5,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,6,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,7,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,8,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,9,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,10,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,11,0,1.0582908062991025,0.97859451488988802
monthly_share,Tarkwa_Nsuaem,TARKWA NSUAEM,CZ,12,0.017241364488502931,1.0582908062991025,0.97859451488988802
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,1,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,2,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,3,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,4,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,5,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,6,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,7,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,8,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,9,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,10,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,11,,,
monthly_share,Tema_Metropolitan,TEMA METROPOLITAN,CZ,12,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,1,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,2,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,3,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,4,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,5,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,6,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,7,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,8,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,9,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,10,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,11,,,
monthly_share,Tema_West_Municipal,TEMA WEST MUNICIPAL,CZ,12,,,
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,1,1,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,2,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,3,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,4,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,5,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,6,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,7,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,8,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,9,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,10,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,11,0,1,1
monthly_share,Weija_Gbawe_Municipal,WEIJA GBAWE MUNICIPAL,CZ,12,0,1,1
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,1,0.34615365636152767,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,2,0.65384634363847227,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,3,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,4,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,5,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,6,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,7,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,8,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,9,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,10,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,11,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_North,ABUAKWA NORTH,FZ,12,0,1.657104952238146,0.96920313157773674
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,1,0.070175446786836279,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,2,0.91228062354109074,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,3,0.017543929672072928,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,4,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,5,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,6,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,7,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,8,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,9,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,10,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,11,0,1.9491549380109672,0.98859814713532435
monthly_share,Abuakwa_South,ABUAKWA SOUTH,FZ,12,0,1.9491549380109672,0.98859814713532435
monthly_share,Achiase,ACHIASE,FZ,1,0.96666658109086279,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,2,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,3,0.033333418909137241,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,4,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,5,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,6,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,7,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,8,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,9,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,10,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,11,0,1.0560513931967614,0.98375693029682632
monthly_share,Achiase,ACHIASE,FZ,12,0,1.0560513931967614,0.98375693029682632
monthly_share,Adaklu,ADAKLU,FZ,1,0.53689386613698953,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,2,0.086129555605186398,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,3,0.0016250844880950166,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,4,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,5,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,6,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,7,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,8,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,9,0,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,10,2.1960548385098348e-05,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,11,0.036300949296069793,0.67957903382725071,0.93721381322171904
monthly_share,Adaklu,ADAKLU,FZ,12,0.33902858392527407,0.67957903382725071,0.93721381322171904
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,1,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,2,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,3,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,4,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,5,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,6,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,7,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,8,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,9,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,10,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,11,0,11.999999999999998,1
monthly_share,Adansi_Akrofuom,ADANSI AKROFUOM,FZ,12,1,11.999999999999998,1
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,1,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,2,0.52173859831335578,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,3,0.043478251886863557,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,4,0.39130472309572328,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,5,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,6,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,7,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,8,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,9,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,10,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,11,0,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_Asokwa,ADANSI ASOKWA,FZ,12,0.043478426704057417,2.7525406404801718,0.84124862869006345
monthly_share,Adansi_North,ADANSI NORTH,FZ,1,0.033898390769662723,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,2,0.77966096429913134,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,3,0.10169488608356332,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,4,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,5,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,6,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,7,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,8,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,9,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,10,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,11,0,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_North,ADANSI NORTH,FZ,12,0.084745758847642641,1.9197592222171136,0.94029083242333777
monthly_share,Adansi_South,ADANSI SOUTH,FZ,1,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,2,0.81355928836020308,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,3,0.16610174918799339,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,4,0.013559307640357243,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,5,0.0067796548114461858,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,6,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,7,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,8,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,9,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,10,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,11,0,2.2004566045763112,0.96952267960089478
monthly_share,Adansi_South,ADANSI SOUTH,FZ,12,0,2.2004566045763112,0.96952267960089478
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,1,0.39746451380643971,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,2,0.51476844291952883,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,3,0.012672866703870278,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,4,0.00020946965714674584,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,5,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,6,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,7,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,8,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,9,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,10,0,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,11,0.00010473315949195143,1.4727540277769673,0.94316516439163023
monthly_share,Afadzato_South,AFADZATO SOUTH,FZ,12,0.074779973753522536,1.4727540277769673,0.94316516439163023
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,1,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,2,0.82608730756655713,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,3,0.1014491261187536,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,4,0.072463566314689129,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,5,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,6,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,7,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,8,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,9,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,10,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,11,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_North,AFIGYA KWABRE NORTH,FZ,12,0,2.227019723211777,0.95692908265626231
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,1,0.1249995773736237,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,2,0.12499992461259234,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,3,0.62500046374678042,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,4,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,5,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,6,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,7,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,8,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,9,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,10,0,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,11,0.12500003426700346,2.3055989958388725,0.78454114221305249
monthly_share,Afigya_Kwabre_South,AFIGYA KWABRE SOUTH,FZ,12,0,2.3055989958388725,0.78454114221305249
monthly_share,Agona_East,AGONA EAST,FZ,1,0.45161310451857406,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,2,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,3,0.048386970947195233,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,4,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,5,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,6,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,7,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,8,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,9,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,10,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,11,0,0.57010337837728997,0.93233908638260177
monthly_share,Agona_East,AGONA EAST,FZ,12,0.49999992453423076,0.57010337837728997,0.93233908638260177
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,1,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,2,0.12500006396928773,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,3,0.87499993603071224,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,4,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,5,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,6,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,7,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,8,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,9,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,10,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,11,0,2.8787637848110519,0.9852375572533042
monthly_share,Agona_West_Municipal,AGONA WEST MUNICIPAL,FZ,12,0,2.8787637848110519,0.9852375572533042
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,1,0.64480214647583389,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,2,0.14653132878338548,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,3,0.00025155657787475949,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,4,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,5,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,6,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,7,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,8,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,9,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,10,0,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,11,0.0052198171692679207,0.93444625720341001,0.95096997607614941
monthly_share,Agotime_Ziope,AGOTIME ZIOPE,FZ,12,0.20319515099363811,0.93444625720341001,0.95096997607614941
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,1,0.070833648440772001,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,2,0.77499970598196455,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,3,0.12083324971055598,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,4,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,5,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,6,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,7,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,8,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,9,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,10,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,11,0,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_North,AHAFO ANO NORTH,FZ,12,0.033333395866707416,1.992286520584631,0.95766261729703506
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,1,0.17647038114204994,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,2,0.52100752479340928,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,3,0.03361352112873741,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,4,0.058823820466124319,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,5,0.016806759642910365,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,6,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,7,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,8,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,9,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,10,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,11,0,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_East,AHAFO ANO SOUTH EAST,FZ,12,0.19327799282676875,1.6113576974533772,0.84646170713049984
monthly_share,Ahafo_Ano_South_West,AHAFO ANO SOUTH WEST,FZ,1,0.30102788049097146,1.7106555433503792,0.96811004572510873
monthly_share,Ahafo_Ano_South_West,AHAFO ANO SOUTH WEST,FZ,2,0.68722462131804518,1.7106555433503792,0.96811004572510873
